"submission_id","post_id","participant_id","severity","confidence","in_group","honey","copied","time_taken","created_at"
"68dead70c2e0e0788dcd40cf","2r0hza","66343f7910c04370761ae595","1","high","false","false","false","277","2025-10-02 18:54:24.473105+00"
"68debc47216650838c2602bb","676alw","671237aba865147787d88e96","2","high","false","false","false","25","2025-10-02 20:12:58.743256+00"
"68debc47216650838c2602bb","n0vtpf","671237aba865147787d88e96","3","high","false","false","false","33","2025-10-02 20:12:58.760051+00"
"68debc47216650838c2602bb","12jrkqs","671237aba865147787d88e96","2","high","false","false","false","12","2025-10-02 20:12:58.776286+00"
"68debc47216650838c2602bb","1f65ouy","671237aba865147787d88e96","2","high","false","false","false","8","2025-10-02 20:12:58.782508+00"
"68debc47216650838c2602bb","188piuv","671237aba865147787d88e96","3","high","false","false","false","20","2025-10-02 20:12:58.78678+00"
"68debc47216650838c2602bb","1chgczi","671237aba865147787d88e96","2","high","false","false","false","29","2025-10-02 20:12:58.789595+00"
"68debc47216650838c2602bb","ydd1ux","671237aba865147787d88e96","4","high","false","false","false","35","2025-10-02 20:12:58.794141+00"
"68debc47216650838c2602bb","l6g1un","671237aba865147787d88e96","0","high","false","false","false","16","2025-10-02 20:12:58.797884+00"
"68debc47216650838c2602bb","qu590p","671237aba865147787d88e96","0","high","false","false","false","32","2025-10-02 20:12:58.80002+00"
"68debc47216650838c2602bb","14cdizr","671237aba865147787d88e96","1","high","false","false","false","28","2025-10-02 20:12:58.810154+00"
"68debc47216650838c2602bb","z1ov8v","671237aba865147787d88e96","1","high","false","false","false","69","2025-10-02 20:12:58.814481+00"
"68debc47216650838c2602bb","vla5fx","671237aba865147787d88e96","0","high","false","true","false","20","2025-10-02 20:12:58.819571+00"
"68df184a2a98b155fed3b7fb","vla5fx","606f9bca353fc36aba9ccb8b","3","high","false","true","false","55","2025-10-03 01:24:18.688557+00"
"68df184a2a98b155fed3b7fb","ydd1ux","606f9bca353fc36aba9ccb8b","4","high","false","false","false","23","2025-10-03 01:24:18.704897+00"
"68df184a2a98b155fed3b7fb","rh6j5k","606f9bca353fc36aba9ccb8b","2","high","false","false","false","57","2025-10-03 01:24:18.712777+00"
"68df184a2a98b155fed3b7fb","1f65ouy","606f9bca353fc36aba9ccb8b","4","high","false","false","false","44","2025-10-03 01:24:18.715994+00"
"68df184a2a98b155fed3b7fb","10f9fao","606f9bca353fc36aba9ccb8b","1","high","false","false","false","56","2025-10-03 01:24:18.722111+00"
"68df184a2a98b155fed3b7fb","vdso7n","606f9bca353fc36aba9ccb8b","3","high","false","false","false","36","2025-10-03 01:24:18.726694+00"
"68df184a2a98b155fed3b7fb","jf2niv","606f9bca353fc36aba9ccb8b","2","high","false","false","false","30","2025-10-03 01:24:18.730132+00"
"68df184a2a98b155fed3b7fb","qm32e1","606f9bca353fc36aba9ccb8b","0","high","false","false","false","24","2025-10-03 01:24:18.735319+00"
"68df184a2a98b155fed3b7fb","33xgku","606f9bca353fc36aba9ccb8b","2","high","false","true","false","28","2025-10-03 01:24:18.738814+00"
"68df184a2a98b155fed3b7fb","piopfe","606f9bca353fc36aba9ccb8b","3","high","false","false","false","40","2025-10-03 01:24:18.745793+00"
"68df184a2a98b155fed3b7fb","jjrfhi","606f9bca353fc36aba9ccb8b","2","high","false","false","false","42","2025-10-03 01:24:18.749486+00"
"68df184a2a98b155fed3b7fb","it7w0v","606f9bca353fc36aba9ccb8b","4","high","false","false","false","83","2025-10-03 01:24:18.753264+00"
"68df185b5b7279eaf19f2a42","g8aamc","593e6e9ea2bf080001ed3bba","1","high","true","false","false","166","2025-10-03 01:26:47.358209+00"
"68df185b5b7279eaf19f2a42","4fjlzu","593e6e9ea2bf080001ed3bba","3","high","true","false","false","89","2025-10-03 01:26:47.364406+00"
"68df185b5b7279eaf19f2a42","fag014","593e6e9ea2bf080001ed3bba","2","high","true","false","false","48","2025-10-03 01:26:47.369854+00"
"68df1d7c109abb90d635a8e9","z1ov8v","62f70dd38becd2f7f2ce53a8","1","high","false","false","false","11","2025-10-03 01:34:45.044139+00"
"68df1d7c109abb90d635a8e9","258f5k","62f70dd38becd2f7f2ce53a8","4","high","false","false","false","0","2025-10-03 01:34:45.057062+00"
"68df1d7c109abb90d635a8e9","l6g1un","62f70dd38becd2f7f2ce53a8","0","high","false","false","false","5","2025-10-03 01:34:45.06262+00"
"68df1d7c109abb90d635a8e9","13wro9n","62f70dd38becd2f7f2ce53a8","2","high","false","false","false","0","2025-10-03 01:34:45.080432+00"
"68df278cf148f3417e5dd193","14cdizr","559347f6fdf99b790feb6435","1","high","false","false","false","88","2025-10-03 01:54:33.073776+00"
"68df278cf148f3417e5dd193","v7jf2s","559347f6fdf99b790feb6435","0","high","false","false","false","65","2025-10-03 01:54:33.094039+00"
"68df278cf148f3417e5dd193","5lzkev","559347f6fdf99b790feb6435","2","low","false","false","false","72","2025-10-03 01:54:33.0968+00"
"68df278cf148f3417e5dd193","69h6kh","559347f6fdf99b790feb6435","2","high","false","false","false","103","2025-10-03 01:54:33.101991+00"
"68e187164f549590964566cb","5yq2yw","672fd24711f758e7a04ac043","3","high","false","false","false","43","2025-10-04 21:58:36.607349+00"
"68e187164f549590964566cb","vla5fx","672fd24711f758e7a04ac043","3","high","false","true","false","27","2025-10-04 21:58:36.668774+00"
"68e187164f549590964566cb","1f34f5w","672fd24711f758e7a04ac043","1","high","false","false","false","181","2025-10-04 21:58:36.676515+00"
"68e187164f549590964566cb","rddg8q","672fd24711f758e7a04ac043","1","high","false","false","false","39","2025-10-04 21:58:36.682777+00"
"68e3faadcfc4debfc63734bd","13ynpte","598262809dfc3e00011d7f99","0","high","true","false","false","52","2025-10-06 18:01:57.463164+00"
"68e3faadcfc4debfc63734bd","122oyqo","598262809dfc3e00011d7f99","1","high","true","false","false","63","2025-10-06 18:01:58.012086+00"
"68dc43b2eebc684785276646","1ch2cir","67be05692b18b631ece5fd2e","0","high","true","false","false","15","2025-09-30 22:12:29.862007+00"
"68dc43b2eebc684785276646","iur5ez","67be05692b18b631ece5fd2e","3","high","true","false","false","120","2025-09-30 22:12:29.883576+00"
"68dc43b2eebc684785276646","58ia59","67be05692b18b631ece5fd2e","4","high","true","false","false","132","2025-09-30 22:12:29.854159+00"
"68dc43b2eebc684785276646","2v8p0e","67be05692b18b631ece5fd2e","3","high","true","false","false","88","2025-09-30 22:12:29.887217+00"
"68dc43b2eebc684785276646","mkn3pl","67be05692b18b631ece5fd2e","3","high","true","false","false","69","2025-09-30 22:12:30.43693+00"
"68dc43b2eebc684785276646","1e0eryr","67be05692b18b631ece5fd2e","4","high","true","false","false","45","2025-09-30 22:12:30.440912+00"
"68dc43b2eebc684785276646","525xqu","67be05692b18b631ece5fd2e","4","high","true","false","false","54","2025-09-30 22:12:30.44174+00"
"68dc43b2eebc684785276646","10f9fao","67be05692b18b631ece5fd2e","3","high","true","false","false","79","2025-09-30 22:12:30.44184+00"
"68dc43b2eebc684785276646","vru9t0","67be05692b18b631ece5fd2e","3","high","true","false","false","37","2025-09-30 22:12:30.4457+00"
"68dc469bc9828948d0ef6829","he96el","5af1c4dfaec2b600010a96c9","0","high","true","false","false","80","2025-09-30 22:20:56.680484+00"
"68dc469bc9828948d0ef6829","t2ytne","5af1c4dfaec2b600010a96c9","3","high","true","false","false","151","2025-09-30 22:20:56.694077+00"
"68dc469bc9828948d0ef6829","5geguh","5af1c4dfaec2b600010a96c9","4","high","true","false","false","89","2025-09-30 22:20:56.696344+00"
"68dc469bc9828948d0ef6829","viyh2v","5af1c4dfaec2b600010a96c9","4","high","true","false","false","43","2025-09-30 22:20:56.695324+00"
"68dc469bc9828948d0ef6829","2l4uwu","5af1c4dfaec2b600010a96c9","0","high","true","true","false","65","2025-09-30 22:20:56.694571+00"
"68dc469bc9828948d0ef6829","33xgku","5af1c4dfaec2b600010a96c9","2","high","true","true","false","68","2025-09-30 22:20:56.709175+00"
"68dc469bc9828948d0ef6829","bojf8w","5af1c4dfaec2b600010a96c9","4","high","true","false","false","206","2025-09-30 22:20:56.708756+00"
"68dc469bc9828948d0ef6829","nmznqg","5af1c4dfaec2b600010a96c9","0","high","true","false","false","68","2025-09-30 22:20:56.70999+00"
"68dc469bc9828948d0ef6829","9fm6n0","5af1c4dfaec2b600010a96c9","3","high","true","false","false","110","2025-09-30 22:20:56.711384+00"
"68de99cdaf75733fac612d70","2ma0dz","5f97525e873236100b213eaa","3","high","true","false","false","209","2025-10-02 16:59:38.353215+00"
"68de99cdaf75733fac612d70","it7w0v","5f97525e873236100b213eaa","4","high","true","false","false","77","2025-10-02 16:59:38.387801+00"
"68de9f7b6d91d8dc472349a9","1apo4le","65e33239b5fa3ca93950aa67","4","high","true","false","false","54","2025-10-02 17:04:12.330351+00"
"68de9f7b6d91d8dc472349a9","2wi4rj","65e33239b5fa3ca93950aa67","2","high","true","false","false","34","2025-10-02 17:04:12.345023+00"
"68de9dfd67338dffed7615ef","1ye9f9","66d88375799e00b593a8655f","2","high","true","false","false","145","2025-10-02 17:09:50.115218+00"
"68de9dfd67338dffed7615ef","t6gkx8","66d88375799e00b593a8655f","1","high","true","false","false","33","2025-10-02 17:09:50.132697+00"
"68de9dfd67338dffed7615ef","jmzu24","66d88375799e00b593a8655f","3","low","true","false","false","118","2025-10-02 17:09:50.144161+00"
"68de9dfd67338dffed7615ef","2934kr","66d88375799e00b593a8655f","1","low","true","false","false","80","2025-10-02 17:09:50.154459+00"
"68de99c7de90e69772e1ea84","2934kr","658301f0c304eb2e12fdcdf5","1","high","true","false","false","453","2025-10-02 17:19:06.153598+00"
"68de99c7de90e69772e1ea84","8yq24p","658301f0c304eb2e12fdcdf5","4","high","true","false","false","420","2025-10-02 17:19:06.159446+00"
"68de99c7de90e69772e1ea84","293072","658301f0c304eb2e12fdcdf5","4","high","true","false","false","235","2025-10-02 17:19:06.172494+00"
"68de99c7de90e69772e1ea84","2mjid7","658301f0c304eb2e12fdcdf5","0","low","true","false","false","65","2025-10-02 17:19:06.179114+00"
"68deac4ce48a477ba42b0d71","4n36uc","5fa4c21a04bc5912180291bc","1","high","false","false","false","43","2025-10-02 18:25:26.400325+00"
"68deac4ce48a477ba42b0d71","18wcvhy","5fa4c21a04bc5912180291bc","4","high","false","false","false","63","2025-10-02 18:25:26.411597+00"
"68deac4ce48a477ba42b0d71","1dl0vyk","5fa4c21a04bc5912180291bc","1","high","false","false","false","97","2025-10-02 18:25:26.416735+00"
"68deac4ce48a477ba42b0d71","19az5to","5fa4c21a04bc5912180291bc","3","high","false","false","false","47","2025-10-02 18:25:26.42367+00"
"68deac4ce48a477ba42b0d71","al32ht","5fa4c21a04bc5912180291bc","3","high","false","false","false","422","2025-10-02 18:25:26.427925+00"
"68deac4ce48a477ba42b0d71","1ye9f9","5fa4c21a04bc5912180291bc","3","high","false","false","false","108","2025-10-02 18:25:26.433221+00"
"68dead70c2e0e0788dcd40cf","2ma0dz","66343f7910c04370761ae595","2","high","false","false","false","380","2025-10-02 18:54:24.441506+00"
"68dead70c2e0e0788dcd40cf","2l4uwu","66343f7910c04370761ae595","1","high","false","true","false","110","2025-10-02 18:54:24.459405+00"
"68dead70c2e0e0788dcd40cf","1cw794c","66343f7910c04370761ae595","4","high","false","false","false","127","2025-10-02 18:54:24.465552+00"
"68dead70c2e0e0788dcd40cf","33xgku","66343f7910c04370761ae595","2","high","false","true","false","114","2025-10-02 18:54:24.473027+00"
"68debc47216650838c2602bb","igg1t2","671237aba865147787d88e96","1","high","false","false","false","20","2025-10-02 20:12:58.776483+00"
"68debc47216650838c2602bb","hqe5ob","671237aba865147787d88e96","1","high","false","false","false","64","2025-10-02 20:12:58.794528+00"
"68debc47216650838c2602bb","68cdcl","671237aba865147787d88e96","2","high","false","false","false","16","2025-10-02 20:12:58.800306+00"
"68debc47216650838c2602bb","11eg8zm","671237aba865147787d88e96","2","high","false","false","false","28","2025-10-02 20:12:58.809927+00"
"68debc47216650838c2602bb","8yq24p","671237aba865147787d88e96","4","high","false","false","false","12","2025-10-02 20:12:58.813093+00"
"68debc47216650838c2602bb","2934kr","671237aba865147787d88e96","1","high","false","false","false","22","2025-10-02 20:12:58.820676+00"
"68df184a2a98b155fed3b7fb","qu590p","606f9bca353fc36aba9ccb8b","3","high","false","false","false","94","2025-10-03 01:24:18.684123+00"
"68df184a2a98b155fed3b7fb","18flcbl","606f9bca353fc36aba9ccb8b","1","high","false","false","false","96","2025-10-03 01:24:18.705008+00"
"68df184a2a98b155fed3b7fb","1chgczi","606f9bca353fc36aba9ccb8b","2","high","false","false","false","76","2025-10-03 01:24:18.712081+00"
"68df184a2a98b155fed3b7fb","mdxioa","606f9bca353fc36aba9ccb8b","4","high","false","false","false","332","2025-10-03 01:24:18.720001+00"
"68df184a2a98b155fed3b7fb","iur5ez","606f9bca353fc36aba9ccb8b","1","high","false","false","false","70","2025-10-03 01:24:18.724865+00"
"68df184a2a98b155fed3b7fb","il5ngq","606f9bca353fc36aba9ccb8b","1","high","false","false","false","65","2025-10-03 01:24:18.72858+00"
"68df184a2a98b155fed3b7fb","5nv11p","606f9bca353fc36aba9ccb8b","4","high","false","false","false","30","2025-10-03 01:24:18.735143+00"
"68df184a2a98b155fed3b7fb","bmwvmj","606f9bca353fc36aba9ccb8b","4","high","false","false","false","47","2025-10-03 01:24:18.738579+00"
"68df184a2a98b155fed3b7fb","13fhtbs","606f9bca353fc36aba9ccb8b","4","high","false","false","false","43","2025-10-03 01:24:18.742859+00"
"68df184a2a98b155fed3b7fb","2l4uwu","606f9bca353fc36aba9ccb8b","1","high","false","true","false","19","2025-10-03 01:24:18.749641+00"
"68df185b5b7279eaf19f2a42","hj9opr","593e6e9ea2bf080001ed3bba","3","high","true","false","false","104","2025-10-03 01:26:47.346585+00"
"68df185b5b7279eaf19f2a42","4hbuvm","593e6e9ea2bf080001ed3bba","2","high","true","false","false","64","2025-10-03 01:26:47.355128+00"
"68df185b5b7279eaf19f2a42","7pbq29","593e6e9ea2bf080001ed3bba","2","high","true","false","false","370","2025-10-03 01:26:47.362578+00"
"68df185b5b7279eaf19f2a42","5yq2yw","593e6e9ea2bf080001ed3bba","4","low","true","false","false","32","2025-10-03 01:26:47.370403+00"
"68df1d7c109abb90d635a8e9","3qajyb","62f70dd38becd2f7f2ce53a8","4","high","false","false","false","6","2025-10-03 01:34:45.078379+00"
"68df278cf148f3417e5dd193","33xgku","559347f6fdf99b790feb6435","2","high","false","true","false","23","2025-10-03 01:54:33.088888+00"
"68df278cf148f3417e5dd193","qu590p","559347f6fdf99b790feb6435","0","high","false","false","false","58","2025-10-03 01:54:33.097121+00"
"68df278cf148f3417e5dd193","2l4uwu","559347f6fdf99b790feb6435","1","high","false","true","false","51","2025-10-03 01:54:33.101893+00"
"68df278cf148f3417e5dd193","euyuu5","559347f6fdf99b790feb6435","0","high","false","false","false","69","2025-10-03 01:54:33.105387+00"
"68e187164f549590964566cb","pxd9u9","672fd24711f758e7a04ac043","3","high","false","false","false","48","2025-10-04 21:58:36.62631+00"
"68e187164f549590964566cb","2vmcvn","672fd24711f758e7a04ac043","1","high","false","false","false","133","2025-10-04 21:58:36.667355+00"
"68e187164f549590964566cb","3bdkdk","672fd24711f758e7a04ac043","3","high","false","false","false","122","2025-10-04 21:58:36.672963+00"
"68e187164f549590964566cb","1f65ouy","672fd24711f758e7a04ac043","2","high","false","false","false","82","2025-10-04 21:58:36.681257+00"
"68e3faadcfc4debfc63734bd","33xgku","598262809dfc3e00011d7f99","2","high","true","true","false","59","2025-10-06 18:01:57.4737+00"
"68dc43b2eebc684785276646","vdso7n","67be05692b18b631ece5fd2e","3","high","true","false","false","17","2025-09-30 22:12:29.843499+00"
"68dc43b2eebc684785276646","14ijgi4","67be05692b18b631ece5fd2e","1","high","true","false","false","138","2025-09-30 22:12:29.858702+00"
"68dc43b2eebc684785276646","it7w0v","67be05692b18b631ece5fd2e","4","high","true","false","false","69","2025-09-30 22:12:29.880891+00"
"68dc43b2eebc684785276646","9thtz0","67be05692b18b631ece5fd2e","1","high","true","false","false","83","2025-09-30 22:12:29.865847+00"
"68dc43b2eebc684785276646","vla5fx","67be05692b18b631ece5fd2e","3","high","true","true","false","47","2025-09-30 22:12:29.875263+00"
"68dc43b2eebc684785276646","d94g66","67be05692b18b631ece5fd2e","3","high","true","false","false","156","2025-09-30 22:12:30.438534+00"
"68dc43b2eebc684785276646","18wcvhy","67be05692b18b631ece5fd2e","3","high","true","false","false","99","2025-09-30 22:12:30.440823+00"
"68dc43b2eebc684785276646","6f4wmj","67be05692b18b631ece5fd2e","4","high","true","false","false","22","2025-09-30 22:12:30.439919+00"
"68dc43b2eebc684785276646","v7jf2s","67be05692b18b631ece5fd2e","3","high","true","false","false","284","2025-09-30 22:12:30.441514+00"
"68dc43b2eebc684785276646","33xgku","67be05692b18b631ece5fd2e","2","high","true","true","false","109","2025-09-30 22:12:30.446284+00"
"68dc43b2eebc684785276646","69h6kh","67be05692b18b631ece5fd2e","4","high","true","false","false","26","2025-09-30 22:12:30.450475+00"
"68dc43b2eebc684785276646","nxxigr","67be05692b18b631ece5fd2e","2","high","true","false","false","72","2025-09-30 22:12:30.451136+00"
"68dc43b2eebc684785276646","12jrkqs","67be05692b18b631ece5fd2e","4","high","true","false","false","130","2025-09-30 22:12:30.450067+00"
"68dc43b2eebc684785276646","qm32e1","67be05692b18b631ece5fd2e","1","high","true","false","false","188","2025-09-30 22:12:30.455619+00"
"68dc43b2eebc684785276646","jf2niv","67be05692b18b631ece5fd2e","4","high","true","false","false","30","2025-09-30 22:12:30.457664+00"
"68dc43b2eebc684785276646","2l4uwu","67be05692b18b631ece5fd2e","1","high","true","true","false","41","2025-09-30 22:12:30.460486+00"
"68dc43b2eebc684785276646","6cipjs","67be05692b18b631ece5fd2e","4","high","true","false","false","105","2025-09-30 22:12:30.584516+00"
"68dc43b2eebc684785276646","xqbx6q","67be05692b18b631ece5fd2e","3","high","true","false","false","51","2025-09-30 22:12:30.586735+00"
"68dc43b2eebc684785276646","2ilir1","67be05692b18b631ece5fd2e","4","high","true","false","false","88","2025-09-30 22:12:30.588581+00"
"68dc43b2eebc684785276646","2q40c3","67be05692b18b631ece5fd2e","4","high","true","false","false","103","2025-09-30 22:12:30.600407+00"
"68dc469bc9828948d0ef6829","1f34f5w","5af1c4dfaec2b600010a96c9","0","high","true","false","false","62","2025-09-30 22:20:56.668253+00"
"68dc469bc9828948d0ef6829","xd3yby","5af1c4dfaec2b600010a96c9","3","low","true","false","false","94","2025-09-30 22:20:56.66961+00"
"68dc469bc9828948d0ef6829","18gui03","5af1c4dfaec2b600010a96c9","4","low","true","false","false","163","2025-09-30 22:20:56.6736+00"
"68dc469bc9828948d0ef6829","2jae6i","5af1c4dfaec2b600010a96c9","2","high","true","false","false","128","2025-09-30 22:20:56.674271+00"
"68dc469bc9828948d0ef6829","1erqgk2","5af1c4dfaec2b600010a96c9","2","high","true","false","false","55","2025-09-30 22:20:56.678754+00"
"68dc469bc9828948d0ef6829","jy1kgs","5af1c4dfaec2b600010a96c9","3","high","true","false","false","137","2025-09-30 22:20:56.683659+00"
"68dc469bc9828948d0ef6829","27827q","5af1c4dfaec2b600010a96c9","0","high","true","false","false","57","2025-09-30 22:20:56.683737+00"
"68dc469bc9828948d0ef6829","a0s1pu","5af1c4dfaec2b600010a96c9","1","low","true","false","false","19","2025-09-30 22:20:56.687528+00"
"68dc469bc9828948d0ef6829","vdso7n","5af1c4dfaec2b600010a96c9","1","low","true","false","false","29","2025-09-30 22:20:56.691362+00"
"68dc469bc9828948d0ef6829","7qx4lr","5af1c4dfaec2b600010a96c9","4","high","true","false","false","195","2025-09-30 22:20:56.695947+00"
"68dc469bc9828948d0ef6829","17x3jz6","5af1c4dfaec2b600010a96c9","0","high","true","false","false","72","2025-09-30 22:20:56.695857+00"
"68dc469bc9828948d0ef6829","66bw03","5af1c4dfaec2b600010a96c9","2","high","true","false","false","64","2025-09-30 22:20:56.692725+00"
"68dc469bc9828948d0ef6829","12jrkqs","5af1c4dfaec2b600010a96c9","2","high","true","false","false","58","2025-09-30 22:20:56.702531+00"
"68dc469bc9828948d0ef6829","vla5fx","5af1c4dfaec2b600010a96c9","3","low","true","true","false","66","2025-09-30 22:20:56.70309+00"
"68dc469bc9828948d0ef6829","plzv7c","5af1c4dfaec2b600010a96c9","0","high","true","false","false","126","2025-09-30 22:20:56.704436+00"
"68dc469bc9828948d0ef6829","188piuv","5af1c4dfaec2b600010a96c9","1","low","true","false","false","44","2025-09-30 22:20:56.7068+00"
"68dc469bc9828948d0ef6829","vnhpl3","5af1c4dfaec2b600010a96c9","0","low","true","false","false","33","2025-09-30 22:20:56.703942+00"
"68dc469bc9828948d0ef6829","122oyqo","5af1c4dfaec2b600010a96c9","3","low","true","false","false","60","2025-09-30 22:20:56.709548+00"
"68dc469bc9828948d0ef6829","zvp1ib","5af1c4dfaec2b600010a96c9","1","high","true","false","false","141","2025-09-30 22:20:56.709374+00"
"68dc469bc9828948d0ef6829","2vr4wx","5af1c4dfaec2b600010a96c9","4","high","true","false","false","48","2025-09-30 22:20:56.709+00"
"68dc469bc9828948d0ef6829","snxgbs","5af1c4dfaec2b600010a96c9","4","high","true","false","false","67","2025-09-30 22:20:56.711078+00"
"68dc469bc9828948d0ef6829","18wcvhy","5af1c4dfaec2b600010a96c9","2","low","true","false","false","103","2025-09-30 22:20:56.697197+00"
"68dc469bc9828948d0ef6829","180fmtm","5af1c4dfaec2b600010a96c9","2","low","true","false","false","309","2025-09-30 22:20:56.718821+00"
"68dc825fa4ad486a8049fdf3","2jae6i","65cb708afe5755feaeec417f","4","high","true","false","false","23","2025-10-01 01:41:53.560995+00"
"68dc825fa4ad486a8049fdf3","4dmhcc","65cb708afe5755feaeec417f","3","high","true","false","false","56","2025-10-01 01:41:53.592212+00"
"68dc825fa4ad486a8049fdf3","qxsgoa","65cb708afe5755feaeec417f","3","high","true","false","false","14","2025-10-01 01:41:53.581653+00"
"68dc825fa4ad486a8049fdf3","258f5k","65cb708afe5755feaeec417f","0","high","true","false","false","47","2025-10-01 01:41:53.569522+00"
"68dc825fa4ad486a8049fdf3","8yq24p","65cb708afe5755feaeec417f","4","high","true","false","false","43","2025-10-01 01:41:53.596926+00"
"68dc825fa4ad486a8049fdf3","5738bn","65cb708afe5755feaeec417f","3","high","true","false","false","16","2025-10-01 01:41:53.588262+00"
"68dc825fa4ad486a8049fdf3","jjrfhi","65cb708afe5755feaeec417f","0","high","true","false","false","18","2025-10-01 01:41:53.602016+00"
"68dc825fa4ad486a8049fdf3","m8g3dc","65cb708afe5755feaeec417f","3","high","true","false","false","35","2025-10-01 01:41:53.603243+00"
"68dc825fa4ad486a8049fdf3","2g75r7","65cb708afe5755feaeec417f","4","high","true","false","false","24","2025-10-01 01:41:53.603366+00"
"68dc825fa4ad486a8049fdf3","2ez5sl","65cb708afe5755feaeec417f","0","high","true","false","false","28","2025-10-01 01:41:53.595344+00"
"68dc825fa4ad486a8049fdf3","s3kp9q","65cb708afe5755feaeec417f","4","high","true","false","false","19","2025-10-01 01:41:53.605063+00"
"68dc825fa4ad486a8049fdf3","33xgku","65cb708afe5755feaeec417f","2","high","true","true","false","38","2025-10-01 01:41:53.608855+00"
"68dc825fa4ad486a8049fdf3","93gvzj","65cb708afe5755feaeec417f","3","high","true","false","false","17","2025-10-01 01:41:53.60893+00"
"68dc825fa4ad486a8049fdf3","vla5fx","65cb708afe5755feaeec417f","3","high","true","true","false","18","2025-10-01 01:41:53.609953+00"
"68dc825fa4ad486a8049fdf3","27827q","65cb708afe5755feaeec417f","2","high","true","false","false","38","2025-10-01 01:41:53.61315+00"
"68dc825fa4ad486a8049fdf3","fe4bdl","65cb708afe5755feaeec417f","1","high","true","false","false","37","2025-10-01 01:41:53.612665+00"
"68dc825fa4ad486a8049fdf3","rddg8q","65cb708afe5755feaeec417f","0","high","true","false","false","26","2025-10-01 01:41:53.612776+00"
"68dc825fa4ad486a8049fdf3","igg1t2","65cb708afe5755feaeec417f","3","high","true","false","false","12","2025-10-01 01:41:53.603797+00"
"68dc825fa4ad486a8049fdf3","it7w0v","65cb708afe5755feaeec417f","4","high","true","false","false","43","2025-10-01 01:41:53.620101+00"
"68dc825fa4ad486a8049fdf3","vnhpl3","65cb708afe5755feaeec417f","1","high","true","false","false","14","2025-10-01 01:41:53.620296+00"
